"CN","Year","UNU_Key"
"85103000","2004","0205"
"85163110","2004","0205"
"85163190","2004","0205"
"85163200","2004","0205"
"85163300","2004","0205"
"85164010","2004","0201"
"85164090","2004","0201"
"85167100","2004","0203"
"85167200","2004","0202"
"85167920","2004","0202"
"85167970","2004","0202"
"85161011","2004","0203"
"85161019","2004","0203"
"85161091","2004","0203"
"85161099","2004","0203"
"85162100","2004","0106"
"85162910","2004","0106"
"85162950","2004","0106"
"85162991","2004","0106"
"85162999","2004","0106"
"85165000","2004","0114"
"85166010","2004","0103"
"85166051","2004","0202"
"85166059","2004","0202"
"85166070","2004","0202"
"85166080","2004","0103"
"85166090","2004","0202"
"84692000","2004","0301"
"84693000","2004","0301"
"90091100","2004","0307"
"90091200","2004","0307"
"90092200","2004","0307"
"90092100","2004","0307"
"90093000","2004","0307"
"84711090","2004","0301"
"84713000","2004","0303"
"84714110","2004","0302"
"84714190","2004","0302"
"84714910","2004","0302"
"84714990","2004","0302"
"84715010","2004","0302"
"84715090","2004","0302"
"84716040","2004","0304"
"84716050","2004","0301"
"84716090","2004","0301"
"85392130","2004",""
"85392192","2004",""
"85392198","2004",""
"85393110","2004","0503"
"85393190","2004","0502"
"85393210","2004","0504"
"85393250","2004","0504"
"85393290","2004","0504"
"85393900","2004","0504"
"85394100","2004","0503"
"85394910","2004","0503"
"85394930","2004","0503"
"85131000","2004","0501"
"94052011","2004","0506"
"94052019","2004","0506"
"94052030","2004","0506"
"94052050","2004","0506"
"94052091","2004","0506"
"94052099","2004","0506"
"94051010","2004","0506"
"94051021","2004","0506"
"94051029","2004","0506"
"94051030","2004","0506"
"94051050","2004","0506"
"94051091","2004","0506"
"94051099","2004","0506"
"94053000","2004","0506"
"85121000","2004","0506"
"85311080","2004","0901"
"85311030","2004","0901"
"85318010","2004","0901"
"85318030","2004","0901"
"85318080","2004","0901"
"85434000","2004","0901"
"85438915","2004","0301"
"85414090","2004","0002"
"85252010","2004","0306"
"85252091","2004","0306"
"85252099","2004","0306"
"85253010","2004","0404"
"85253090","2004","0404"
"85171100","2004","0305"
"85171910","2004","0305"
"85171990","2004","0305"
"85172200","2004","0304"
"85173000","2004","0305"
"85175010","2004","0305"
"85175090","2004","0305"
"85178010","2004","0305"
"85178090","2004","0305"
"85172100","2004","0304"
"85271210","2004","0402"
"85271290","2004","0402"
"85271310","2004","0402"
"85271391","2004","0402"
"85271399","2004","0402"
"85271900","2004","0402"
"85273111","2004","0402"
"85273119","2004","0402"
"85273191","2004","0402"
"85273193","2004","0402"
"85273198","2004","0402"
"85273210","2004","0402"
"85273290","2004","0402"
"85273920","2004","0402"
"85273980","2004","0402"
"85272120","2004","0403"
"85272152","2004","0403"
"85272159","2004","0403"
"85272170","2004","0403"
"85272192","2004","0403"
"85272198","2004","0403"
"85281210","2004","0404"
"85283005","2004","0404"
"85283020","2004","0404"
"85283090","2004","0404"
"85281220","2004","0407"
"85282114","2004","0308"
"85282116","2004","0308"
"85282118","2004","0308"
"85282190","2004","0309"
"85281252","2004","0407"
"85281254","2004","0407"
"85281256","2004","0407"
"85281258","2004","0407"
"85281262","2004","0407"
"85281266","2004","0407"
"85281270","2004","0407"
"85281281","2004","0408"
"85281289","2004","0408"
"85281298","2004","0404"
"85282200","2004","0308"
"85281300","2004","0407"
"85191000","2004","0403"
"85192100","2004","0403"
"85192900","2004","0403"
"85193100","2004","0403"
"85193900","2004","0403"
"85194000","2004","0403"
"85199200","2004","0403"
"85199331","2004","0403"
"85199339","2004","0403"
"85199381","2004","0403"
"85199389","2004","0403"
"85199912","2004","0403"
"85199918","2004","0403"
"85199990","2004","0403"
"85201000","2004","0403"
"85202000","2004","0306"
"85203211","2004","0403"
"85203219","2004","0403"
"85203230","2004","0403"
"85203250","2004","0403"
"85203311","2004","0403"
"85203319","2004","0403"
"85203330","2004","0403"
"85203390","2004","0403"
"85203291","2004","0403"
"85203299","2004","0403"
"85203910","2004","0403"
"85203990","2004","0403"
"85209010","2004","0403"
"85209090","2004","0403"
"85254011","2004","0406"
"85254019","2004","0406"
"85254091","2004","0406"
"85254099","2004","0406"
"85211030","2004","0404"
"85211080","2004","0404"
"85219000","2004","0404"
"85181010","2004","0401"
"85181020","2004","0401"
"85181080","2004","0401"
"85182110","2004","0405"
"85182190","2004","0405"
"85182210","2004","0405"
"85182290","2004","0405"
"85183010","2004","0401"
"85183020","2004","0401"
"85183080","2004","0401"
"85184030","2004","0602"
"85184091","2004","0403"
"85184099","2004","0403"
"85185010","2004","0403"
"85185090","2004","0403"
"85279092","2004","0305"
"85279098","2004","0305"
"90181100","2004","0802"
"90181200","2004","0802"
"90181300","2004","0802"
"90181400","2004","0802"
"90181910","2004","0802"
"90181990","2004","0802"
"90214000","2004","0801"
"90151010","2004","0902"
"90152010","2004","0902"
"90153010","2004","0902"
"90154010","2004","0902"
"90158011","2004","0902"
"90158019","2004","0902"
"90308992","2004","0901"
"90251991","2004","0901"
"90258091","2004","0901"
"90261051","2004","0901"
"90261059","2004","0901"
"90262030","2004","0901"
"90268091","2004","0901"
"90271010","2004","0901"
"90278011","2004","0901"
"90278013","2004","0901"
"90278017","2004","0901"
"90241010","2004","0901"
"90248010","2004","0901"
"90313000","2004","0404"
"90318032","2004","0902"
"90318034","2004","0901"
"90318039","2004","0901"
"90321030","2004","0901"
"90072000","2004","0404"
"90081000","2004","0404"
"90083000","2004","0404"
"90066100","2004","0406"
"90084000","2004","0404"
"91011100","2004","0201"
"91011200","2004","0201"
"91011900","2004","0201"
"91019100","2004","0201"
"91021100","2004","0201"
"91021200","2004","0201"
"91021900","2004","0201"
"91029100","2004","0201"
"91031000","2004","0201"
"91051100","2004","0201"
"91052100","2004","0201"
"91059100","2004","0201"
"91059910","2004","0201"
"91081100","2004","0201"
"91081200","2004","0201"
"91081900","2004","0201"
"91091100","2004","0201"
"91091910","2004","0201"
"91091990","2004","0201"
"92071010","2004","0403"
"92071030","2004","0403"
"92071050","2004","0403"
"92071080","2004","0403"
"92079010","2004","0403"
"92079090","2004","0403"
"95031010","2004","0701"
"95031090","2004","0701"
"95035000","2004","0701"
"95041000","2004","0702"
"95049010","2004","0701"
"84031010","2005","0001"
"84031090","2005","0001"
"84151010","2005","0111"
"84151090","2005","0111"
"84158110","2005","0111"
"84158190","2005","0111"
"84158210","2005","0111"
"84158280","2005","0111"
"84158310","2005","0113"
"84158390","2005","0113"
"84185011","2005","0113"
"84185019","2005","0113"
"84185091","2005","0113"
"84185099","2005","0113"
"84186110","2005","0112"
"84186190","2005","0112"
"84186991","2005","0112"
"84231010","2005","0201"
"84231090","2005","0201"
"84762100","2005","1002"
"84768100","2005","1002"
"84762900","2005","1001"
"84768900","2005","1001"
"84331110","2005","0602"
"84331910","2005","0602"
"84672110","2005","0601"
"84672191","2005","0601"
"84672199","2005","0601"
"84672210","2005","0601"
"84672230","2005","0601"
"84672290","2005","0601"
"84672910","2005","0601"
"84672930","2005","0601"
"84672951","2005","0601"
"84672953","2005","0601"
"84672959","2005","0601"
"84672970","2005","0601"
"84672980","2005","0601"
"84672990","2005","0601"
"85151100","2005","0601"
"85151900","2005","0601"
"85152100","2005","0601"
"85152910","2005","0601"
"85152990","2005","0601"
"85153100","2005","0601"
"84513010","2005","0101"
"84513030","2005","0101"
"84513080","2005","0101"
"84502000","2005","0104"
"84511000","2005","0101"
"84512900","2005","0105"
"84521011","2005","0201"
"84521019","2005","0201"
"84521090","2005","0201"
"84211200","2005","0105"
"84181010","2005","0108"
"84181091","2005","0108"
"84181099","2005","0108"
"84182110","2005","0108"
"84182151","2005","0108"
"84182191","2005","0108"
"84182199","2005","0108"
"84182200","2005","0108"
"84182900","2005","0108"
"84182159","2005","0108"
"84183010","2005","0109"
"84183091","2005","0109"
"84183099","2005","0109"
"84184010","2005","0109"
"84184091","2005","0109"
"84184099","2005","0109"
"84221100","2005","0102"
"84501111","2005","0104"
"84501119","2005","0104"
"84501190","2005","0104"
"84501200","2005","0104"
"84501900","2005","0104"
"84512110","2005","0105"
"84512190","2005","0105"
"63011000","2005","0201"
"84145110","2005","0201"
"84145190","2005","0201"
"84146000","2005","0106"
"85091010","2005","0204"
"85091090","2005","0204"
"85092000","2005","0601"
"85093000","2005","0201"
"85094000","2005","0202"
"85098000","2005","0201"
"85101000","2005","0205"
"85102000","2005","0205"
"85103000","2005","0205"
"85163110","2005","0205"
"85163190","2005","0205"
"85163200","2005","0205"
"85163300","2005","0205"
"85164010","2005","0201"
"85164090","2005","0201"
"85167100","2005","0203"
"85167200","2005","0202"
"85167920","2005","0202"
"85167970","2005","0202"
"85161011","2005","0203"
"85161019","2005","0203"
"85161090","2005","0203"
"85162100","2005","0106"
"85162910","2005","0106"
"85162950","2005","0106"
"85162991","2005","0106"
"85162999","2005","0106"
"85165000","2005","0114"
"85166010","2005","0103"
"85166051","2005","0202"
"85166059","2005","0202"
"85166070","2005","0202"
"85166080","2005","0103"
"85166090","2005","0202"
"84692000","2005","0301"
"84693000","2005","0301"
"90091100","2005","0307"
"90091200","2005","0307"
"90092200","2005","0307"
"90092100","2005","0307"
"90093000","2005","0307"
"84711090","2005","0301"
"84713000","2005","0303"
"84714110","2005","0302"
"84714190","2005","0302"
"84714910","2005","0302"
"84714990","2005","0302"
"84715010","2005","0302"
"84715090","2005","0302"
"84716040","2005","0304"
"84716050","2005","0301"
"84716090","2005","0301"
"85392130","2005",""
"85392192","2005",""
"85392198","2005",""
"85393110","2005","0503"
"85393190","2005","0502"
"85393210","2005","0504"
"85393250","2005","0504"
"85393290","2005","0504"
"85393900","2005","0504"
"85394100","2005","0503"
"85394910","2005","0503"
"85394930","2005","0503"
"85131000","2005","0501"
"94052011","2005","0506"
"94052019","2005","0506"
"94052030","2005","0506"
"94052050","2005","0506"
"94052091","2005","0506"
"94052099","2005","0506"
"94051010","2005","0506"
"94051021","2005","0506"
"94051029","2005","0506"
"94051030","2005","0506"
"94051050","2005","0506"
"94051091","2005","0506"
"94051099","2005","0506"
"94053000","2005","0506"
"85121000","2005","0506"
"85311080","2005","0901"
"85311030","2005","0901"
"85318010","2005","0901"
"85318030","2005","0901"
"85318080","2005","0901"
"85434000","2005","0901"
"85438915","2005","0301"
"85414090","2005","0002"
"85252010","2005","0306"
"85252091","2005","0306"
"85252099","2005","0306"
"85253010","2005","0404"
"85253090","2005","0404"
"85171100","2005","0305"
"85171910","2005","0305"
"85171990","2005","0305"
"85172200","2005","0304"
"85173000","2005","0305"
"85175010","2005","0305"
"85175090","2005","0305"
"85178010","2005","0305"
"85178090","2005","0305"
"85172100","2005","0304"
"85271210","2005","0402"
"85271290","2005","0402"
"85271310","2005","0402"
"85271391","2005","0402"
"85271399","2005","0402"
"85271900","2005","0402"
"85273111","2005","0402"
"85273119","2005","0402"
"85273191","2005","0402"
"85273193","2005","0402"
"85273198","2005","0402"
"85273210","2005","0402"
"85273290","2005","0402"
"85273920","2005","0402"
"85273980","2005","0402"
"85272120","2005","0403"
"85272152","2005","0403"
"85272159","2005","0403"
"85272170","2005","0403"
"85272192","2005","0403"
"85272198","2005","0403"
"85281210","2005","0404"
"85283005","2005","0404"
"85283020","2005","0404"
"85283090","2005","0404"
"85281220","2005","0407"
"85282114","2005","0308"
"85282116","2005","0308"
"85282118","2005","0308"
"85282190","2005","0309"
"85281252","2005","0407"
"85281254","2005","0407"
"85281256","2005","0407"
"85281258","2005","0407"
"85281262","2005","0407"
"85281266","2005","0407"
"85281270","2005","0407"
"85281281","2005","0408"
"85281289","2005","0408"
"85281298","2005","0404"
"85282200","2005","0308"
"85281300","2005","0407"
"85191000","2005","0403"
"85192100","2005","0403"
"85192900","2005","0403"
"85193100","2005","0403"
"85193900","2005","0403"
"85194000","2005","0403"
"85199200","2005","0403"
"85199331","2005","0403"
"85199339","2005","0403"
"85199381","2005","0403"
"85199389","2005","0403"
"85199912","2005","0403"
"85199918","2005","0403"
"85199990","2005","0403"
"85201000","2005","0403"
"85202000","2005","0306"
"85203211","2005","0403"
"85203219","2005","0403"
"85203230","2005","0403"
"85203250","2005","0403"
"85203311","2005","0403"
"85203319","2005","0403"
"85203330","2005","0403"
"85203390","2005","0403"
"85203291","2005","0403"
"85203299","2005","0403"
"85203910","2005","0403"
"85203990","2005","0403"
"85209010","2005","0403"
"85209090","2005","0403"
"85254011","2005","0406"
"85254019","2005","0406"
"85254091","2005","0406"
"85254099","2005","0406"
"85211030","2005","0404"
"85211080","2005","0404"
"85219000","2005","0404"
"85181080","2005","0401"
"85181010","2005","0401"
"85181020","2005","0401"
"85182110","2005","0405"
"85182190","2005","0405"
"85182210","2005","0405"
"85182290","2005","0405"
"85183010","2005","0401"
"85183020","2005","0401"
"85183080","2005","0401"
"85184030","2005","0602"
"85184091","2005","0403"
"85184099","2005","0403"
"85185010","2005","0403"
"85185090","2005","0403"
"85279092","2005","0305"
"85279098","2005","0305"
"90181100","2005","0802"
"90181200","2005","0802"
"90181300","2005","0802"
"90181400","2005","0802"
"90181910","2005","0802"
"90181990","2005","0802"
"90214000","2005","0801"
"90151010","2005","0902"
"90152010","2005","0902"
"90153010","2005","0902"
"90154010","2005","0902"
"90158011","2005","0902"
"90158019","2005","0902"
"90308992","2005","0901"
"90251991","2005","0901"
"90258091","2005","0901"
"90261051","2005","0901"
"90261059","2005","0901"
"90262030","2005","0901"
"90268091","2005","0901"
"90271010","2005","0901"
"90278011","2005","0901"
"90278013","2005","0901"
"90278017","2005","0901"
"90241010","2005","0901"
"90248010","2005","0901"
"90313000","2005","0404"
"90318032","2005","0902"
"90318034","2005","0901"
"90318039","2005","0901"
"90321030","2005","0901"
"90072000","2005","0404"
"90081000","2005","0404"
"90083000","2005","0404"
"90066100","2005","0406"
"90084000","2005","0404"
"91011100","2005","0201"
"91011200","2005","0201"
"91011900","2005","0201"
"91019100","2005","0201"
"91021100","2005","0201"
"91021200","2005","0201"
"91021900","2005","0201"
"91022100","2005","0201"
"91029900","2005","0201"
"91029100","2005","0201"
"91031000","2005","0201"
"91051100","2005","0201"
"91052100","2005","0201"
"91059100","2005","0201"
"91081100","2005","0201"
"91081200","2005","0201"
"91081900","2005","0201"
"92071010","2005","0403"
"92071030","2005","0403"
"92071050","2005","0403"
"92071080","2005","0403"
"92079010","2005","0403"
"92079090","2005","0403"
"95031010","2005","0701"
"95031090","2005","0701"
"95035000","2005","0701"
"95041000","2005","0702"
"95049010","2005","0701"
"84031010","2006","0001"
"84031090","2006","0001"
"84151010","2006","0111"
"84151090","2006","0111"
"84158100","2006","0111"
"84158200","2006","0111"
"84158300","2006","0113"
"84185011","2006","0113"
"84185019","2006","0113"
"84185091","2006","0113"
"84185099","2006","0113"
"84186100","2006","0112"
"84186920","2006","0112"
"84231010","2006","0201"
"84231090","2006","0201"
"84762100","2006","1002"
"84768100","2006","1002"
"84762900","2006","1001"
"84768900","2006","1001"
"84331110","2006","0602"
"84331910","2006","0602"
"84672110","2006","0601"
"84672191","2006","0601"
"84672199","2006","0601"
"84672210","2006","0601"
"84672230","2006","0601"
"84672290","2006","0601"
"84672910","2006","0601"
"84672930","2006","0601"
"84672951","2006","0601"
"84672953","2006","0601"
"84672959","2006","0601"
"84672970","2006","0601"
"84672980","2006","0601"
"84672990","2006","0601"
"85151100","2006","0601"
"85151900","2006","0601"
"85152100","2006","0601"
"85152910","2006","0601"
"85152990","2006","0601"
"85153100","2006","0601"
"84513010","2006","0101"
"84513030","2006","0101"
"84513080","2006","0101"
"84502000","2006","0104"
"84511000","2006","0101"
"84512900","2006","0105"
"84521011","2006","0201"
"84521019","2006","0201"
"84521090","2006","0201"
"84211200","2006","0105"
"84181020","2006","0108"
"84181080","2006","0108"
"84182110","2006","0108"
"84182151","2006","0108"
"84182191","2006","0108"
"84182199","2006","0108"
"84182200","2006","0108"
"84182900","2006","0108"
"84182159","2006","0108"
"84183020","2006","0109"
"84183080","2006","0109"
"84184020","2006","0109"
"84184080","2006","0109"
"84221100","2006","0102"
"84501111","2006","0104"
"84501119","2006","0104"
"84501190","2006","0104"
"84501200","2006","0104"
"84501900","2006","0104"
"84512110","2006","0105"
"84512190","2006","0105"
"63011000","2006","0201"
"84145100","2006","0201"
"84146000","2006","0106"
"85091010","2006","0204"
"85091090","2006","0204"
"85092000","2006","0601"
"85093000","2006","0201"
"85094000","2006","0202"
"85098000","2006","0201"
"85101000","2006","0205"
"85102000","2006","0205"
"85103000","2006","0205"
"85163110","2006","0205"
"85163190","2006","0205"
"85163200","2006","0205"
"85163300","2006","0205"
"85164010","2006","0201"
"85164090","2006","0201"
"85167100","2006","0203"
"85167200","2006","0202"
"85167920","2006","0202"
"85167970","2006","0202"
"85161011","2006","0203"
"85161019","2006","0203"
"85161090","2006","0203"
"85162100","2006","0106"
"85162910","2006","0106"
"85162950","2006","0106"
"85162991","2006","0106"
"85162999","2006","0106"
"85165000","2006","0114"
"85166010","2006","0103"
"85166051","2006","0202"
"85166059","2006","0202"
"85166070","2006","0202"
"85166080","2006","0103"
"85166090","2006","0202"
"84692000","2006","0301"
"84693000","2006","0301"
"90091100","2006","0307"
"90091200","2006","0307"
"90092200","2006","0307"
"90092100","2006","0307"
"90093000","2006","0307"
"84711000","2006","0301"
"84713000","2006","0303"
"84714100","2006","0302"
"84714900","2006","0302"
"84715000","2006","0302"
"84716020","2006","0304"
"84716060","2006","0301"
"84716080","2006","0301"
"85392130","2006",""
"85392192","2006",""
"85392198","2006",""
"85393110","2006","0503"
"85393190","2006","0502"
"85393210","2006","0504"
"85393250","2006","0504"
"85393290","2006","0504"
"85393900","2006","0504"
"85394100","2006","0503"
"85394910","2006","0503"
"85394930","2006","0503"
"85131000","2006","0501"
"94052011","2006","0506"
"94052019","2006","0506"
"94052030","2006","0506"
"94052050","2006","0506"
"94052091","2006","0506"
"94052099","2006","0506"
"94051021","2006","0506"
"94051028","2006","0506"
"94051030","2006","0506"
"94051050","2006","0506"
"94051091","2006","0506"
"94051098","2006","0506"
"94053000","2006","0506"
"85121000","2006","0506"
"85311095","2006","0901"
"85311030","2006","0901"
"85318020","2006","0901"
"85318095","2006","0901"
"85434000","2006","0901"
"85438915","2006","0301"
"85414090","2006","0002"
"85252020","2006","0306"
"85252080","2006","0306"
"85253010","2006","0404"
"85253090","2006","0404"
"85171100","2006","0305"
"85171910","2006","0305"
"85171990","2006","0305"
"85172200","2006","0304"
"85173000","2006","0305"
"85175010","2006","0305"
"85175090","2006","0305"
"85178010","2006","0305"
"85178090","2006","0305"
"85172100","2006","0304"
"85271210","2006","0402"
"85271290","2006","0402"
"85271310","2006","0402"
"85271391","2006","0402"
"85271399","2006","0402"
"85271900","2006","0402"
"85273111","2006","0402"
"85273119","2006","0402"
"85273191","2006","0402"
"85273193","2006","0402"
"85273198","2006","0402"
"85273210","2006","0402"
"85273290","2006","0402"
"85273920","2006","0402"
"85273980","2006","0402"
"85272120","2006","0403"
"85272152","2006","0403"
"85272159","2006","0403"
"85272170","2006","0403"
"85272192","2006","0403"
"85272198","2006","0403"
"85281210","2006","0404"
"85283005","2006","0404"
"85283020","2006","0404"
"85283090","2006","0404"
"85281220","2006","0407"
"85282114","2006","0308"
"85282116","2006","0308"
"85282118","2006","0308"
"85282190","2006","0309"
"85281252","2006","0407"
"85281254","2006","0407"
"85281256","2006","0407"
"85281258","2006","0407"
"85281262","2006","0407"
"85281266","2006","0407"
"85281270","2006","0407"
"85281281","2006","0408"
"85281289","2006","0408"
"85281298","2006","0404"
"85282200","2006","0308"
"85281300","2006","0407"
"85191000","2006","0403"
"85192100","2006","0403"
"85192900","2006","0403"
"85193100","2006","0403"
"85193900","2006","0403"
"85194000","2006","0403"
"85199200","2006","0403"
"85199331","2006","0403"
"85199339","2006","0403"
"85199381","2006","0403"
"85199389","2006","0403"
"85199912","2006","0403"
"85199918","2006","0403"
"85199990","2006","0403"
"85201000","2006","0403"
"85202000","2006","0306"
"85203211","2006","0403"
"85203219","2006","0403"
"85203230","2006","0403"
"85203250","2006","0403"
"85203311","2006","0403"
"85203319","2006","0403"
"85203330","2006","0403"
"85203390","2006","0403"
"85203291","2006","0403"
"85203299","2006","0403"
"85203910","2006","0403"
"85203990","2006","0403"
"85209000","2006","0403"
"85254011","2006","0406"
"85254019","2006","0406"
"85254091","2006","0406"
"85254099","2006","0406"
"85211020","2006","0404"
"85211095","2006","0404"
"85219000","2006","0404"
"85181030","2006","0401"
"85181095","2006","0401"
"85182100","2006","0405"
"85182200","2006","0405"
"85183020","2006","0401"
"85183095","2006","0401"
"85184030","2006","0602"
"85184081","2006","0403"
"85184089","2006","0403"
"85185000","2006","0403"
"85279020","2006","0305"
"85279080","2006","0305"
"90181100","2006","0802"
"90181200","2006","0802"
"90181300","2006","0802"
"90181400","2006","0802"
"90181910","2006","0802"
"90181990","2006","0802"
"90214000","2006","0801"
"90151010","2006","0902"
"90152010","2006","0902"
"90153010","2006","0902"
"90154010","2006","0902"
"90158011","2006","0902"
"90158019","2006","0902"
"90308920","2006","0901"
"90251920","2006","0901"
"90258040","2006","0901"
"90261021","2006","0901"
"90261029","2006","0901"
"90262020","2006","0901"
"90268020","2006","0901"
"90271010","2006","0901"
"90278011","2006","0901"
"90278013","2006","0901"
"90278017","2006","0901"
"90241010","2006","0901"
"90248010","2006","0901"
"90313000","2006","0404"
"90318032","2006","0902"
"90318034","2006","0901"
"90318038","2006","0901"
"90321020","2006","0901"
"90072000","2006","0404"
"90081000","2006","0404"
"90083000","2006","0404"
"90066100","2006","0406"
"90084000","2006","0404"
"91011200","2006","0201"
"91011900","2006","0201"
"91019100","2006","0201"
"91021100","2006","0201"
"91021200","2006","0201"
"91021900","2006","0201"
"91029100","2006","0201"
"91031000","2006","0201"
"91051100","2006","0201"
"91052100","2006","0201"
"91059100","2006","0201"
"91081100","2006","0201"
"91081200","2006","0201"
"91081900","2006","0201"
"91091100","2006","0201"
"91091900","2006","0201"
"92071010","2006","0403"
"92071030","2006","0403"
"92071050","2006","0403"
"92071080","2006","0403"
"92079010","2006","0403"
"92079090","2006","0403"
"95031010","2006","0701"
"95031090","2006","0701"
"95035000","2006","0701"
"95041000","2006","0702"
"95049010","2006","0701"
"84031010","2007","0001"
"84031090","2007","0001"
"84151010","2007","0111"
"84151090","2007","0111"
"84158100","2007","0111"
"84158200","2007","0111"
"84158300","2007","0113"
"84185011","2007","0113"
"84185019","2007","0113"
"84185091","2007","0113"
"84185099","2007","0113"
"84186100","2007","0112"
"84231010","2007","0201"
"84231090","2007","0201"
"84762100","2007","1002"
"84768100","2007","1002"
"84762900","2007","1001"
"84768900","2007","1001"
"84331110","2007","0602"
"84331910","2007","0602"
"84672110","2007","0601"
"84672191","2007","0601"
"84672199","2007","0601"
"84672210","2007","0601"
"84672230","2007","0601"
"84672290","2007","0601"
"84672910","2007","0601"
"84672930","2007","0601"
"84672951","2007","0601"
"84672953","2007","0601"
"84672959","2007","0601"
"84672970","2007","0601"
"84672980","2007","0601"
"84672990","2007","0601"
"85151100","2007","0601"
"85151900","2007","0601"
"85152100","2007","0601"
"85152910","2007","0601"
"85152990","2007","0601"
"85153100","2007","0601"
"84513010","2007","0101"
"84513030","2007","0101"
"84513080","2007","0101"
"84502000","2007","0104"
"84511000","2007","0101"
"84512900","2007","0105"
"84521011","2007","0201"
"84521019","2007","0201"
"84521090","2007","0201"
"84433910","2007","0307"
"84433931","2007","0307"
"84433939","2007","0307"
"84433990","2007","0304"
"84211200","2007","0105"
"84181020","2007","0108"
"84181080","2007","0108"
"84182110","2007","0108"
"84182151","2007","0108"
"84182191","2007","0108"
"84182199","2007","0108"
"84182900","2007","0108"
"84182159","2007","0108"
"84183020","2007","0109"
"84183080","2007","0109"
"84184020","2007","0109"
"84184080","2007","0109"
"84221100","2007","0102"
"84501111","2007","0104"
"84501119","2007","0104"
"84501190","2007","0104"
"84501200","2007","0104"
"84501900","2007","0104"
"84512110","2007","0105"
"84512190","2007","0105"
"63011000","2007","0201"
"84145100","2007","0201"
"84146000","2007","0106"
"85081100","2007","0204"
"85081900","2007","0204"
"85086000","2007","0204"
"85094000","2007","0202"
"85098000","2007","0201"
"85101000","2007","0205"
"85102000","2007","0205"
"85103000","2007","0205"
"85163110","2007","0205"
"85163190","2007","0205"
"85163200","2007","0205"
"85163300","2007","0205"
"85164010","2007","0201"
"85164090","2007","0201"
"85167100","2007","0203"
"85167200","2007","0202"
"85167920","2007","0202"
"85167970","2007","0202"
"85161011","2007","0203"
"85161019","2007","0203"
"85161090","2007","0203"
"85162100","2007","0106"
"85162910","2007","0106"
"85162950","2007","0106"
"85162991","2007","0106"
"85162999","2007","0106"
"85165000","2007","0114"
"85166010","2007","0103"
"85166051","2007","0202"
"85166059","2007","0202"
"85166070","2007","0202"
"85166080","2007","0103"
"85166090","2007","0202"
"84690091","2007","0304"
"84690099","2007","0301"
"84713000","2007","0303"
"84714100","2007","0302"
"84714900","2007","0302"
"84715000","2007","0302"
"84433210","2007","0304"
"84433230","2007","0304"
"84433291","2007","0304"
"84433293","2007","0304"
"84433299","2007","0304"
"85392130","2007",""
"85392192","2007",""
"85392198","2007",""
"85393110","2007","0503"
"85393190","2007","0502"
"85393210","2007","0504"
"85393250","2007","0504"
"85393290","2007","0504"
"85393900","2007","0504"
"85394100","2007","0503"
"85394910","2007","0503"
"85394930","2007","0503"
"85131000","2007","0501"
"94052011","2007","0506"
"94052019","2007","0506"
"94052030","2007","0506"
"94052050","2007","0506"
"94052091","2007","0506"
"94052099","2007","0506"
"94051021","2007","0506"
"94051028","2007","0506"
"94051030","2007","0506"
"94051050","2007","0506"
"94051091","2007","0506"
"94051098","2007","0506"
"94053000","2007","0506"
"85121000","2007","0506"
"85311095","2007","0901"
"85311030","2007","0901"
"85318020","2007","0901"
"85318095","2007","0901"
"85414090","2007","0002"
"85256000","2007","0404"
"85258011","2007","0404"
"85258019","2007","0404"
"85171100","2007","0305"
"85171800","2007","0305"
"85176910","2007","0305"
"85171200","2007","0306"
"85176200","2007","0305"
"84433110","2007","0304"
"84433191","2007","0304"
"84433199","2007","0304"
"85271210","2007","0402"
"85271290","2007","0402"
"85271310","2007","0402"
"85271391","2007","0402"
"85271399","2007","0402"
"85271900","2007","0402"
"85279111","2007","0402"
"85279119","2007","0402"
"85279135","2007","0402"
"85279191","2007","0402"
"85279199","2007","0402"
"85279210","2007","0402"
"85279290","2007","0402"
"85279900","2007","0402"
"85272120","2007","0403"
"85272152","2007","0403"
"85272159","2007","0403"
"85272170","2007","0403"
"85272192","2007","0403"
"85272198","2007","0403"
"85286910","2007","0404"
"85286991","2007","0404"
"85286999","2007","0404"
"85287210","2007","0407"
"85287220","2007","0404"
"85284935","2007","0308"
"85284991","2007","0308"
"85284999","2007","0308"
"85285990","2007","0309"
"85287231","2007","0407"
"85287233","2007","0407"
"85287235","2007","0407"
"85287239","2007","0407"
"85287251","2007","0407"
"85287259","2007","0407"
"85287275","2007","0407"
"85287291","2007","0408"
"85287299","2007","0408"
"85287190","2007","0404"
"85284910","2007","0308"
"85285910","2007","0308"
"85287300","2007","0407"
"85192010","2007","0703"
"85193000","2007","0403"
"85198911","2007","0403"
"85198111","2007","0403"
"85198915","2007","0403"
"85198115","2007","0403"
"85198121","2007","0403"
"85198125","2007","0403"
"85192091","2007","0703"
"85192099","2007","0703"
"85198131","2007","0403"
"85198135","2007","0403"
"85198145","2007","0403"
"85198919","2007","0403"
"85198151","2007","0403"
"85195000","2007","0305"
"85198155","2007","0403"
"85198161","2007","0403"
"85198165","2007","0403"
"85198175","2007","0403"
"85198181","2007","0403"
"85198185","2007","0403"
"85198195","2007","0402"
"85258030","2007","0406"
"85258091","2007","0406"
"85258099","2007","0406"
"85211020","2007","0404"
"85211095","2007","0404"
"85219000","2007","0404"
"85181030","2007","0401"
"85181095","2007","0401"
"85182100","2007","0405"
